run_id,sample_id,source_dataset,task_category,model_alias,model_vendor,model_family,provider,model_name,version,workflow_condition,workflow_name,run_scope,prompt_id,input_visible_fields,output_text,run_status,error_message,output_length,latency_ms,input_tokens,output_tokens,total_tokens,estimated_cost,cost_currency,usage_source,rag_enabled,rag_source_ids,created_at
RUN-LPB-HARD-009-qianfan_deepseek_v4_pro-V3,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_deepseek_v4_pro,DeepSeek,DeepSeek V4 Pro,openai_compatible,,V3,W3,risk-control workflow agent,full,V3,"[""sample_id"", ""source_dataset"", ""task_category"", ""user_question"", ""known_facts"", ""legal_concepts"", ""jurisdiction"", ""law_snapshot_date"", ""task_type"", ""legal_advice_boundary""]","{""clarification"": {""clarification_questions"": [""是否有完整合同、订单或平台记录？"", ""是否保存付款流水、聊天记录和通知？"", ""对方主体、管辖或处理渠道是否明确？""], ""missing_facts"": [""合同或订单材料"", ""付款凭证"", ""沟通记录"", ""对方主体信息""]}, ""intake"": {""issue_type"": ""事实补全 + 风险控制 + 条件化分析"", ""known_facts"": [""用户已描述基础争议事实"", ""仍缺少关键证据和主体材料""], ""legal_domain"": ""待根据案情归类""}, ""legal_analysis"": {""application"": ""若检索材料和用户证据能支持核心事实，可进一步评估主张基础。"", ""conditional_conclusion"": ""不能仅凭现有描述作确定结论，应以补充材料后的判断为准。"", ""fact_summary"": ""当前只能作初步信息分析。"", ""rule_direction"": ""先确认法律关系、责任主体、证据链和程序路径。可参考检索来源：[LOSS-001], [NOTICE-001]。""}, ""logger"": {""data_route"": [""eval"", ""sft""], ""error_tags"": [{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""intake_gap""}, {""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""proof_chain_needed""}], ""human_review_needed"": false, ""risk_level"": ""medium""}, ""rewrite"": {""rewritten_user_answer"": ""建议先固定并补充证据，再按责任主体和请求基础分层判断；目前只能给出条件化分析。""}, ""risk_review"": {""evidence_risk"": ""证据链不足会影响责任认定。"", ""jurisdiction_or_local_practice_risk"": ""不同地区处理口径可能存在差异。"", ""overclaim_risk"": ""避免承诺一定胜诉、一定赔偿或直接停止履行义务。"", ""procedure_risk"": ""投诉、协商、仲裁或诉讼路径需结合合同和管辖判断。""}}",ok,,1077,0,915,359,1274,0.0,CNY,estimated,True,"[""STAT-PROCEDURE-001"", ""LOSS-001"", ""NOTICE-001"", ""STAT-CIVIL-TORT-001""]",2026-07-08T05:44:13+00:00
RUN-LPB-HARD-009-qianfan_deepseek_v4_pro-V5,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_deepseek_v4_pro,DeepSeek,DeepSeek V4 Pro,openai_compatible,,V5,W4,clarification-first intake agent,full,V5,"[""sample_id"", ""source_dataset"", ""task_category"", ""user_question"", ""known_facts"", ""legal_concepts"", ""jurisdiction"", ""law_snapshot_date"", ""task_type"", ""legal_advice_boundary""]","{""answer_now"": true, ""clarification_questions"": [""请补充合同、付款、通知或聊天记录等基础材料。"", ""请说明对方主体、时间线、金额和目前程序状态。"", ""是否存在人身、劳动解除、诉讼文书、威胁催收或虚构证据等高风险情形？""], ""data_tags"": {""data_route"": [""eval"", ""sft""], ""error_tags"": [{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first_gap""}, {""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""needs_evidence_before_answer""}]}, ""do_not_answer_or_refuse"": {""reason"": ""no explicit unsafe request detected in mock output"", ""refused_parts"": []}, ""initial_risk_assessment"": {""human_review_recommended"": false, ""risk_level"": ""medium"", ""unsafe_or_deceptive_request_detected"": false}, ""reason"": ""material facts must be clarified before a reliable legal conclusion"", ""safe_response"": ""当前只能先做事实 intake 和风险识别；补齐关键事实后再给条件化分析。""}",ok,,770,0,710,256,966,0.0,CNY,estimated,False,[],2026-07-08T05:44:13+00:00
RUN-LPB-HARD-009-qianfan_qwen35_27b-V0,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_qwen35_27b,Alibaba,Qwen3.5-27B,openai_compatible,,V0,W0,closed-book answer,full,V0,"[""sample_id"", ""source_dataset"", ""task_category"", ""user_question"", ""known_facts"", ""legal_concepts"", ""jurisdiction"", ""law_snapshot_date"", ""task_type"", ""legal_advice_boundary""]",基于现有事实，LPB-HARD-009 可以先与对方协商并保留证据，必要时考虑投诉或起诉。但目前信息有限，具体责任和赔偿范围还需要结合合同、沟通记录、付款凭证等材料判断。,ok,,85,0,288,28,316,0.0,CNY,estimated,False,[],2026-07-08T05:44:13+00:00
RUN-LPB-HARD-009-qianfan_qwen35_27b-V1,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_qwen35_27b,Alibaba,Qwen3.5-27B,openai_compatible,,V1,W1,structured legal prompt,full,V1,"[""sample_id"", ""source_dataset"", ""task_category"", ""user_question"", ""known_facts"", ""legal_concepts"", ""jurisdiction"", ""law_snapshot_date"", ""task_type"", ""legal_advice_boundary""]","1. 当前信息是否足够：不足。
2. 需要补充的关键事实：合同/订单、付款、沟通、主体信息和证据材料。
3. 初步法律分析：可先按合同关系、责任主体和证据链分层判断。
4. 主要风险提示：不要直接认定对方一定违法或一定赔偿。
5. 下一步建议：整理材料、固定证据、先协商投诉，再评估诉讼成本。
6. 不确定性说明：需结合当地实践和完整材料。",ok,,170,0,289,56,345,0.0,CNY,estimated,False,[],2026-07-08T05:44:13+00:00
RUN-LPB-HARD-009-qianfan_qwen35_27b-V4,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_qwen35_27b,Alibaba,Qwen3.5-27B,openai_compatible,,V4,W2,provided-context grounded answer,full,V4,"[""sample_id"", ""source_dataset"", ""task_category"", ""user_question"", ""known_facts"", ""legal_concepts"", ""jurisdiction"", ""law_snapshot_date"", ""task_type"", ""legal_advice_boundary""]","1. 可使用的依据：本次检索命中的可见来源为[LOSS-001]、[NOTICE-001]、[STAT-CIVIL-TORT-001]；只能引用这些编号。
2. 不能从依据中推出的结论：不能编造未提供的法条、案例或合同条款，也不能把证据不足的问题说成确定结论。
3. 条件化分析：若检索材料支持核心事实，可作初步判断；若材料不足，应说明依据不足。
4. 需要补充的事实或证据：完整合同、通知、付款、沟通记录、证据来源和程序状态。
5. 风险与人审建议：引用或高风险事实不明确时，应转人工复核。",ok,,246,0,554,82,636,0.0,CNY,estimated,True,"[""STAT-PROCEDURE-001"", ""LOSS-001"", ""NOTICE-001"", ""STAT-CIVIL-TORT-001""]",2026-07-08T05:44:13+00:00
RUN-LPB-HARD-009-qianfan_qwen35_27b-V3,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_qwen35_27b,Alibaba,Qwen3.5-27B,openai_compatible,,V3,W3,risk-control workflow agent,full,V3,"[""sample_id"", ""source_dataset"", ""task_category"", ""user_question"", ""known_facts"", ""legal_concepts"", ""jurisdiction"", ""law_snapshot_date"", ""task_type"", ""legal_advice_boundary""]","{""clarification"": {""clarification_questions"": [""是否有完整合同、订单或平台记录？"", ""是否保存付款流水、聊天记录和通知？"", ""对方主体、管辖或处理渠道是否明确？""], ""missing_facts"": [""合同或订单材料"", ""付款凭证"", ""沟通记录"", ""对方主体信息""]}, ""intake"": {""issue_type"": ""事实补全 + 风险控制 + 条件化分析"", ""known_facts"": [""用户已描述基础争议事实"", ""仍缺少关键证据和主体材料""], ""legal_domain"": ""待根据案情归类""}, ""legal_analysis"": {""application"": ""若检索材料和用户证据能支持核心事实，可进一步评估主张基础。"", ""conditional_conclusion"": ""不能仅凭现有描述作确定结论，应以补充材料后的判断为准。"", ""fact_summary"": ""当前只能作初步信息分析。"", ""rule_direction"": ""先确认法律关系、责任主体、证据链和程序路径。可参考检索来源：[LOSS-001], [NOTICE-001]。""}, ""logger"": {""data_route"": [""eval"", ""sft""], ""error_tags"": [{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""intake_gap""}, {""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""proof_chain_needed""}], ""human_review_needed"": false, ""risk_level"": ""medium""}, ""rewrite"": {""rewritten_user_answer"": ""建议先固定并补充证据，再按责任主体和请求基础分层判断；目前只能给出条件化分析。""}, ""risk_review"": {""evidence_risk"": ""证据链不足会影响责任认定。"", ""jurisdiction_or_local_practice_risk"": ""不同地区处理口径可能存在差异。"", ""overclaim_risk"": ""避免承诺一定胜诉、一定赔偿或直接停止履行义务。"", ""procedure_risk"": ""投诉、协商、仲裁或诉讼路径需结合合同和管辖判断。""}}",ok,,1077,0,915,359,1274,0.0,CNY,estimated,True,"[""STAT-PROCEDURE-001"", ""LOSS-001"", ""NOTICE-001"", ""STAT-CIVIL-TORT-001""]",2026-07-08T05:44:13+00:00
RUN-LPB-HARD-009-qianfan_qwen35_27b-V5,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_qwen35_27b,Alibaba,Qwen3.5-27B,openai_compatible,,V5,W4,clarification-first intake agent,full,V5,"[""sample_id"", ""source_dataset"", ""task_category"", ""user_question"", ""known_facts"", ""legal_concepts"", ""jurisdiction"", ""law_snapshot_date"", ""task_type"", ""legal_advice_boundary""]","{""answer_now"": true, ""clarification_questions"": [""请补充合同、付款、通知或聊天记录等基础材料。"", ""请说明对方主体、时间线、金额和目前程序状态。"", ""是否存在人身、劳动解除、诉讼文书、威胁催收或虚构证据等高风险情形？""], ""data_tags"": {""data_route"": [""eval"", ""sft""], ""error_tags"": [{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first_gap""}, {""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""needs_evidence_before_answer""}]}, ""do_not_answer_or_refuse"": {""reason"": ""no explicit unsafe request detected in mock output"", ""refused_parts"": []}, ""initial_risk_assessment"": {""human_review_recommended"": false, ""risk_level"": ""medium"", ""unsafe_or_deceptive_request_detected"": false}, ""reason"": ""material facts must be clarified before a reliable legal conclusion"", ""safe_response"": ""当前只能先做事实 intake 和风险识别；补齐关键事实后再给条件化分析。""}",ok,,770,0,710,256,966,0.0,CNY,estimated,False,[],2026-07-08T05:44:13+00:00
RUN-LPB-HARD-009-qianfan_glm_52-V0,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_glm_52,Zhipu,GLM-5.2,openai_compatible,,V0,W0,closed-book answer,full,V0,"[""sample_id"", ""source_dataset"", ""task_category"", ""user_question"", ""known_facts"", ""legal_concepts"", ""jurisdiction"", ""law_snapshot_date"", ""task_type"", ""legal_advice_boundary""]",基于现有事实，LPB-HARD-009 可以先与对方协商并保留证据，必要时考虑投诉或起诉。但目前信息有限，具体责任和赔偿范围还需要结合合同、沟通记录、付款凭证等材料判断。,ok,,85,0,288,28,316,0.0,CNY,estimated,False,[],2026-07-08T05:44:13+00:00
RUN-LPB-HARD-009-qianfan_glm_52-V1,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_glm_52,Zhipu,GLM-5.2,openai_compatible,,V1,W1,structured legal prompt,full,V1,"[""sample_id"", ""source_dataset"", ""task_category"", ""user_question"", ""known_facts"", ""legal_concepts"", ""jurisdiction"", ""law_snapshot_date"", ""task_type"", ""legal_advice_boundary""]","1. 当前信息是否足够：不足。
2. 需要补充的关键事实：合同/订单、付款、沟通、主体信息和证据材料。
3. 初步法律分析：可先按合同关系、责任主体和证据链分层判断。
4. 主要风险提示：不要直接认定对方一定违法或一定赔偿。
5. 下一步建议：整理材料、固定证据、先协商投诉，再评估诉讼成本。
6. 不确定性说明：需结合当地实践和完整材料。",ok,,170,0,289,56,345,0.0,CNY,estimated,False,[],2026-07-08T05:44:13+00:00
RUN-LPB-HARD-009-qianfan_glm_52-V4,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_glm_52,Zhipu,GLM-5.2,openai_compatible,,V4,W2,provided-context grounded answer,full,V4,"[""sample_id"", ""source_dataset"", ""task_category"", ""user_question"", ""known_facts"", ""legal_concepts"", ""jurisdiction"", ""law_snapshot_date"", ""task_type"", ""legal_advice_boundary""]","1. 可使用的依据：本次检索命中的可见来源为[LOSS-001]、[NOTICE-001]、[STAT-CIVIL-TORT-001]；只能引用这些编号。
2. 不能从依据中推出的结论：不能编造未提供的法条、案例或合同条款，也不能把证据不足的问题说成确定结论。
3. 条件化分析：若检索材料支持核心事实，可作初步判断；若材料不足，应说明依据不足。
4. 需要补充的事实或证据：完整合同、通知、付款、沟通记录、证据来源和程序状态。
5. 风险与人审建议：引用或高风险事实不明确时，应转人工复核。",ok,,246,0,554,82,636,0.0,CNY,estimated,True,"[""STAT-PROCEDURE-001"", ""LOSS-001"", ""NOTICE-001"", ""STAT-CIVIL-TORT-001""]",2026-07-08T05:44:13+00:00
RUN-LPB-HARD-009-qianfan_glm_52-V3,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_glm_52,Zhipu,GLM-5.2,openai_compatible,,V3,W3,risk-control workflow agent,full,V3,"[""sample_id"", ""source_dataset"", ""task_category"", ""user_question"", ""known_facts"", ""legal_concepts"", ""jurisdiction"", ""law_snapshot_date"", ""task_type"", ""legal_advice_boundary""]","{""clarification"": {""clarification_questions"": [""是否有完整合同、订单或平台记录？"", ""是否保存付款流水、聊天记录和通知？"", ""对方主体、管辖或处理渠道是否明确？""], ""missing_facts"": [""合同或订单材料"", ""付款凭证"", ""沟通记录"", ""对方主体信息""]}, ""intake"": {""issue_type"": ""事实补全 + 风险控制 + 条件化分析"", ""known_facts"": [""用户已描述基础争议事实"", ""仍缺少关键证据和主体材料""], ""legal_domain"": ""待根据案情归类""}, ""legal_analysis"": {""application"": ""若检索材料和用户证据能支持核心事实，可进一步评估主张基础。"", ""conditional_conclusion"": ""不能仅凭现有描述作确定结论，应以补充材料后的判断为准。"", ""fact_summary"": ""当前只能作初步信息分析。"", ""rule_direction"": ""先确认法律关系、责任主体、证据链和程序路径。可参考检索来源：[LOSS-001], [NOTICE-001]。""}, ""logger"": {""data_route"": [""eval"", ""sft""], ""error_tags"": [{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""intake_gap""}, {""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""proof_chain_needed""}], ""human_review_needed"": false, ""risk_level"": ""medium""}, ""rewrite"": {""rewritten_user_answer"": ""建议先固定并补充证据，再按责任主体和请求基础分层判断；目前只能给出条件化分析。""}, ""risk_review"": {""evidence_risk"": ""证据链不足会影响责任认定。"", ""jurisdiction_or_local_practice_risk"": ""不同地区处理口径可能存在差异。"", ""overclaim_risk"": ""避免承诺一定胜诉、一定赔偿或直接停止履行义务。"", ""procedure_risk"": ""投诉、协商、仲裁或诉讼路径需结合合同和管辖判断。""}}",ok,,1077,0,915,359,1274,0.0,CNY,estimated,True,"[""STAT-PROCEDURE-001"", ""LOSS-001"", ""NOTICE-001"", ""STAT-CIVIL-TORT-001""]",2026-07-08T05:44:13+00:00
