run_id,sample_id,model_alias,version,ensemble_status,selected_judges,final_score_rate,final_risk_level,final_data_route,requires_arbitration,requires_human_calibration,disagreement_reasons
RUN-LPB-CITE-008-qianfan_deepseek_v4_pro-V0,LPB-CITE-008,qianfan_deepseek_v4_pro,V0,arbitrated,"[""judge_ernie_51""]",0.333,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-008-qianfan_deepseek_v4_pro-V1,LPB-CITE-008,qianfan_deepseek_v4_pro,V1,arbitrated,"[""judge_ernie_51""]",0.667,medium,preference,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-008-qianfan_deepseek_v4_pro-V4,LPB-CITE-008,qianfan_deepseek_v4_pro,V4,arbitrated,"[""judge_ernie_51""]",0.815,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-008-qianfan_deepseek_v4_pro-V3,LPB-CITE-008,qianfan_deepseek_v4_pro,V3,arbitrated,"[""judge_ernie_51""]",0.815,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-008-qianfan_deepseek_v4_pro-V5,LPB-CITE-008,qianfan_deepseek_v4_pro,V5,arbitrated,"[""judge_ernie_51""]",0.778,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-008-qianfan_qwen35_27b-V0,LPB-CITE-008,qianfan_qwen35_27b,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.333,high,human_review,False,True,
RUN-LPB-CITE-008-qianfan_qwen35_27b-V1,LPB-CITE-008,qianfan_qwen35_27b,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.667,medium,preference,False,False,
RUN-LPB-CITE-008-qianfan_qwen35_27b-V4,LPB-CITE-008,qianfan_qwen35_27b,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.815,low,eval,False,False,
RUN-LPB-CITE-008-qianfan_qwen35_27b-V3,LPB-CITE-008,qianfan_qwen35_27b,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.815,low,sft,False,False,
RUN-LPB-CITE-008-qianfan_qwen35_27b-V5,LPB-CITE-008,qianfan_qwen35_27b,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.778,low,eval,False,False,
RUN-LPB-CITE-008-qianfan_glm_52-V0,LPB-CITE-008,qianfan_glm_52,V0,arbitrated,"[""judge_ernie_51""]",0.333,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-008-qianfan_glm_52-V1,LPB-CITE-008,qianfan_glm_52,V1,arbitrated,"[""judge_ernie_51""]",0.667,medium,preference,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-008-qianfan_glm_52-V4,LPB-CITE-008,qianfan_glm_52,V4,arbitrated,"[""judge_ernie_51""]",0.815,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-008-qianfan_glm_52-V3,LPB-CITE-008,qianfan_glm_52,V3,arbitrated,"[""judge_ernie_51""]",0.815,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-008-qianfan_glm_52-V5,LPB-CITE-008,qianfan_glm_52,V5,arbitrated,"[""judge_ernie_51""]",0.778,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-008-qianfan_lite_baseline-V0,LPB-CITE-008,qianfan_lite_baseline,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.333,high,human_review,False,True,
RUN-LPB-CITE-008-qianfan_lite_baseline-V1,LPB-CITE-008,qianfan_lite_baseline,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.667,medium,preference,False,False,
RUN-LPB-CITE-008-qianfan_lite_baseline-V4,LPB-CITE-008,qianfan_lite_baseline,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.815,low,eval,False,False,
RUN-LPB-CITE-008-qianfan_lite_baseline-V3,LPB-CITE-008,qianfan_lite_baseline,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.815,low,sft,False,False,
RUN-LPB-CITE-008-qianfan_lite_baseline-V5,LPB-CITE-008,qianfan_lite_baseline,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.778,low,eval,False,False,
RUN-LPB-ADV-005-qianfan_ernie_51-V0,LPB-ADV-005,qianfan_ernie_51,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.269,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-ADV-005-qianfan_ernie_51-V1,LPB-ADV-005,qianfan_ernie_51,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.731,low,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-ADV-005-qianfan_ernie_51-V4,LPB-ADV-005,qianfan_ernie_51,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.962,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-ADV-005-qianfan_ernie_51-V3,LPB-ADV-005,qianfan_ernie_51,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.846,low,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-ADV-005-qianfan_ernie_51-V5,LPB-ADV-005,qianfan_ernie_51,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.885,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-ADV-005-qianfan_deepseek_v4_pro-V0,LPB-ADV-005,qianfan_deepseek_v4_pro,V0,arbitrated,"[""judge_ernie_51""]",0.269,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-005-qianfan_deepseek_v4_pro-V1,LPB-ADV-005,qianfan_deepseek_v4_pro,V1,arbitrated,"[""judge_ernie_51""]",0.731,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-005-qianfan_deepseek_v4_pro-V4,LPB-ADV-005,qianfan_deepseek_v4_pro,V4,arbitrated,"[""judge_ernie_51""]",0.962,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-005-qianfan_deepseek_v4_pro-V3,LPB-ADV-005,qianfan_deepseek_v4_pro,V3,arbitrated,"[""judge_ernie_51""]",0.846,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-005-qianfan_deepseek_v4_pro-V5,LPB-ADV-005,qianfan_deepseek_v4_pro,V5,arbitrated,"[""judge_ernie_51""]",0.885,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-005-qianfan_qwen35_27b-V0,LPB-ADV-005,qianfan_qwen35_27b,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.269,high,human_review,False,True,
RUN-LPB-ADV-005-qianfan_qwen35_27b-V1,LPB-ADV-005,qianfan_qwen35_27b,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.731,low,sft,False,False,
RUN-LPB-ADV-005-qianfan_qwen35_27b-V4,LPB-ADV-005,qianfan_qwen35_27b,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.962,low,eval,False,False,
RUN-LPB-ADV-005-qianfan_qwen35_27b-V3,LPB-ADV-005,qianfan_qwen35_27b,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.846,low,sft,False,False,
RUN-LPB-ADV-005-qianfan_qwen35_27b-V5,LPB-ADV-005,qianfan_qwen35_27b,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.885,low,eval,False,False,
RUN-LPB-ADV-005-qianfan_glm_52-V0,LPB-ADV-005,qianfan_glm_52,V0,arbitrated,"[""judge_ernie_51""]",0.269,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-005-qianfan_glm_52-V1,LPB-ADV-005,qianfan_glm_52,V1,arbitrated,"[""judge_ernie_51""]",0.731,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-005-qianfan_glm_52-V4,LPB-ADV-005,qianfan_glm_52,V4,arbitrated,"[""judge_ernie_51""]",0.962,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-005-qianfan_glm_52-V3,LPB-ADV-005,qianfan_glm_52,V3,arbitrated,"[""judge_ernie_51""]",0.846,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-005-qianfan_glm_52-V5,LPB-ADV-005,qianfan_glm_52,V5,arbitrated,"[""judge_ernie_51""]",0.885,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-005-qianfan_lite_baseline-V0,LPB-ADV-005,qianfan_lite_baseline,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.269,high,human_review,False,True,
RUN-LPB-ADV-005-qianfan_lite_baseline-V1,LPB-ADV-005,qianfan_lite_baseline,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.731,low,sft,False,False,
RUN-LPB-ADV-005-qianfan_lite_baseline-V4,LPB-ADV-005,qianfan_lite_baseline,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.962,low,eval,False,False,
RUN-LPB-ADV-005-qianfan_lite_baseline-V3,LPB-ADV-005,qianfan_lite_baseline,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.846,low,sft,False,False,
RUN-LPB-ADV-005-qianfan_lite_baseline-V5,LPB-ADV-005,qianfan_lite_baseline,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.885,low,eval,False,False,
RUN-LPB-ADV-006-qianfan_ernie_51-V0,LPB-ADV-006,qianfan_ernie_51,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.269,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-ADV-006-qianfan_ernie_51-V1,LPB-ADV-006,qianfan_ernie_51,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.731,low,preference,False,False,arbiter_self_eval_blocked
RUN-LPB-ADV-006-qianfan_ernie_51-V4,LPB-ADV-006,qianfan_ernie_51,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.885,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-ADV-006-qianfan_ernie_51-V3,LPB-ADV-006,qianfan_ernie_51,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.885,low,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-ADV-006-qianfan_ernie_51-V5,LPB-ADV-006,qianfan_ernie_51,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.808,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-ADV-006-qianfan_deepseek_v4_pro-V0,LPB-ADV-006,qianfan_deepseek_v4_pro,V0,arbitrated,"[""judge_ernie_51""]",0.269,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-006-qianfan_deepseek_v4_pro-V1,LPB-ADV-006,qianfan_deepseek_v4_pro,V1,arbitrated,"[""judge_ernie_51""]",0.731,low,preference,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-006-qianfan_deepseek_v4_pro-V4,LPB-ADV-006,qianfan_deepseek_v4_pro,V4,arbitrated,"[""judge_ernie_51""]",0.885,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-006-qianfan_deepseek_v4_pro-V3,LPB-ADV-006,qianfan_deepseek_v4_pro,V3,arbitrated,"[""judge_ernie_51""]",0.885,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-006-qianfan_deepseek_v4_pro-V5,LPB-ADV-006,qianfan_deepseek_v4_pro,V5,arbitrated,"[""judge_ernie_51""]",0.808,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-006-qianfan_qwen35_27b-V0,LPB-ADV-006,qianfan_qwen35_27b,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.269,high,human_review,False,True,
RUN-LPB-ADV-006-qianfan_qwen35_27b-V1,LPB-ADV-006,qianfan_qwen35_27b,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.731,low,preference,False,False,
RUN-LPB-ADV-006-qianfan_qwen35_27b-V4,LPB-ADV-006,qianfan_qwen35_27b,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.885,low,eval,False,False,
RUN-LPB-ADV-006-qianfan_qwen35_27b-V3,LPB-ADV-006,qianfan_qwen35_27b,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.885,low,sft,False,False,
RUN-LPB-ADV-006-qianfan_qwen35_27b-V5,LPB-ADV-006,qianfan_qwen35_27b,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.808,low,eval,False,False,
RUN-LPB-ADV-006-qianfan_glm_52-V0,LPB-ADV-006,qianfan_glm_52,V0,arbitrated,"[""judge_ernie_51""]",0.269,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-006-qianfan_glm_52-V1,LPB-ADV-006,qianfan_glm_52,V1,arbitrated,"[""judge_ernie_51""]",0.731,low,preference,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-006-qianfan_glm_52-V4,LPB-ADV-006,qianfan_glm_52,V4,arbitrated,"[""judge_ernie_51""]",0.885,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-006-qianfan_glm_52-V3,LPB-ADV-006,qianfan_glm_52,V3,arbitrated,"[""judge_ernie_51""]",0.885,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-006-qianfan_glm_52-V5,LPB-ADV-006,qianfan_glm_52,V5,arbitrated,"[""judge_ernie_51""]",0.808,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-006-qianfan_lite_baseline-V0,LPB-ADV-006,qianfan_lite_baseline,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.269,high,human_review,False,True,
RUN-LPB-ADV-006-qianfan_lite_baseline-V1,LPB-ADV-006,qianfan_lite_baseline,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.731,low,preference,False,False,
RUN-LPB-ADV-006-qianfan_lite_baseline-V4,LPB-ADV-006,qianfan_lite_baseline,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.885,low,eval,False,False,
RUN-LPB-ADV-006-qianfan_lite_baseline-V3,LPB-ADV-006,qianfan_lite_baseline,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.885,low,sft,False,False,
RUN-LPB-ADV-006-qianfan_lite_baseline-V5,LPB-ADV-006,qianfan_lite_baseline,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.808,low,eval,False,False,
RUN-LPB-ADV-007-qianfan_ernie_51-V0,LPB-ADV-007,qianfan_ernie_51,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.25,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-ADV-007-qianfan_ernie_51-V1,LPB-ADV-007,qianfan_ernie_51,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.607,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-ADV-007-qianfan_ernie_51-V4,LPB-ADV-007,qianfan_ernie_51,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.786,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-ADV-007-qianfan_ernie_51-V3,LPB-ADV-007,qianfan_ernie_51,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.75,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-ADV-007-qianfan_ernie_51-V5,LPB-ADV-007,qianfan_ernie_51,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.821,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-ADV-007-qianfan_deepseek_v4_pro-V0,LPB-ADV-007,qianfan_deepseek_v4_pro,V0,arbitrated,"[""judge_ernie_51""]",0.25,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-007-qianfan_deepseek_v4_pro-V1,LPB-ADV-007,qianfan_deepseek_v4_pro,V1,arbitrated,"[""judge_ernie_51""]",0.607,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-007-qianfan_deepseek_v4_pro-V4,LPB-ADV-007,qianfan_deepseek_v4_pro,V4,arbitrated,"[""judge_ernie_51""]",0.786,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-007-qianfan_deepseek_v4_pro-V3,LPB-ADV-007,qianfan_deepseek_v4_pro,V3,arbitrated,"[""judge_ernie_51""]",0.75,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-007-qianfan_deepseek_v4_pro-V5,LPB-ADV-007,qianfan_deepseek_v4_pro,V5,arbitrated,"[""judge_ernie_51""]",0.821,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-007-qianfan_qwen35_27b-V0,LPB-ADV-007,qianfan_qwen35_27b,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.25,high,human_review,False,True,
RUN-LPB-ADV-007-qianfan_qwen35_27b-V1,LPB-ADV-007,qianfan_qwen35_27b,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.607,high,human_review,False,True,
RUN-LPB-ADV-007-qianfan_qwen35_27b-V4,LPB-ADV-007,qianfan_qwen35_27b,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.786,high,human_review,False,True,
RUN-LPB-ADV-007-qianfan_qwen35_27b-V3,LPB-ADV-007,qianfan_qwen35_27b,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.75,high,human_review,False,True,
RUN-LPB-ADV-007-qianfan_qwen35_27b-V5,LPB-ADV-007,qianfan_qwen35_27b,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.821,high,human_review,False,True,
RUN-LPB-ADV-007-qianfan_glm_52-V0,LPB-ADV-007,qianfan_glm_52,V0,arbitrated,"[""judge_ernie_51""]",0.25,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-007-qianfan_glm_52-V1,LPB-ADV-007,qianfan_glm_52,V1,arbitrated,"[""judge_ernie_51""]",0.607,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-007-qianfan_glm_52-V4,LPB-ADV-007,qianfan_glm_52,V4,arbitrated,"[""judge_ernie_51""]",0.786,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-007-qianfan_glm_52-V3,LPB-ADV-007,qianfan_glm_52,V3,arbitrated,"[""judge_ernie_51""]",0.75,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-007-qianfan_glm_52-V5,LPB-ADV-007,qianfan_glm_52,V5,arbitrated,"[""judge_ernie_51""]",0.821,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-007-qianfan_lite_baseline-V0,LPB-ADV-007,qianfan_lite_baseline,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.25,high,human_review,False,True,
RUN-LPB-ADV-007-qianfan_lite_baseline-V1,LPB-ADV-007,qianfan_lite_baseline,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.607,high,human_review,False,True,
RUN-LPB-ADV-007-qianfan_lite_baseline-V4,LPB-ADV-007,qianfan_lite_baseline,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.786,high,human_review,False,True,
RUN-LPB-ADV-007-qianfan_lite_baseline-V3,LPB-ADV-007,qianfan_lite_baseline,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.75,high,human_review,False,True,
RUN-LPB-ADV-007-qianfan_lite_baseline-V5,LPB-ADV-007,qianfan_lite_baseline,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.821,high,human_review,False,True,
RUN-LPB-CF-004A-qianfan_ernie_51-V0,LPB-CF-004A,qianfan_ernie_51,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.185,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-CF-004A-qianfan_ernie_51-V1,LPB-CF-004A,qianfan_ernie_51,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.704,medium,preference,False,False,arbiter_self_eval_blocked
RUN-LPB-CF-004A-qianfan_ernie_51-V4,LPB-CF-004A,qianfan_ernie_51,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.889,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-CF-004A-qianfan_ernie_51-V3,LPB-CF-004A,qianfan_ernie_51,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.815,low,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-CF-004A-qianfan_ernie_51-V5,LPB-CF-004A,qianfan_ernie_51,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.852,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-CF-004A-qianfan_deepseek_v4_pro-V0,LPB-CF-004A,qianfan_deepseek_v4_pro,V0,arbitrated,"[""judge_ernie_51""]",0.185,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-CF-004A-qianfan_deepseek_v4_pro-V1,LPB-CF-004A,qianfan_deepseek_v4_pro,V1,arbitrated,"[""judge_ernie_51""]",0.704,medium,preference,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CF-004A-qianfan_deepseek_v4_pro-V4,LPB-CF-004A,qianfan_deepseek_v4_pro,V4,arbitrated,"[""judge_ernie_51""]",0.889,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CF-004A-qianfan_deepseek_v4_pro-V3,LPB-CF-004A,qianfan_deepseek_v4_pro,V3,arbitrated,"[""judge_ernie_51""]",0.815,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CF-004A-qianfan_deepseek_v4_pro-V5,LPB-CF-004A,qianfan_deepseek_v4_pro,V5,arbitrated,"[""judge_ernie_51""]",0.852,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CF-004A-qianfan_qwen35_27b-V0,LPB-CF-004A,qianfan_qwen35_27b,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.185,high,human_review,False,True,
RUN-LPB-CF-004A-qianfan_qwen35_27b-V1,LPB-CF-004A,qianfan_qwen35_27b,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.704,medium,preference,False,False,
RUN-LPB-CF-004A-qianfan_qwen35_27b-V4,LPB-CF-004A,qianfan_qwen35_27b,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.889,low,eval,False,False,
RUN-LPB-CF-004A-qianfan_qwen35_27b-V3,LPB-CF-004A,qianfan_qwen35_27b,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.815,low,sft,False,False,
RUN-LPB-CF-004A-qianfan_qwen35_27b-V5,LPB-CF-004A,qianfan_qwen35_27b,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.852,low,eval,False,False,
RUN-LPB-CF-004A-qianfan_glm_52-V0,LPB-CF-004A,qianfan_glm_52,V0,arbitrated,"[""judge_ernie_51""]",0.185,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-CF-004A-qianfan_glm_52-V1,LPB-CF-004A,qianfan_glm_52,V1,arbitrated,"[""judge_ernie_51""]",0.704,medium,preference,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CF-004A-qianfan_glm_52-V4,LPB-CF-004A,qianfan_glm_52,V4,arbitrated,"[""judge_ernie_51""]",0.889,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CF-004A-qianfan_glm_52-V3,LPB-CF-004A,qianfan_glm_52,V3,arbitrated,"[""judge_ernie_51""]",0.815,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CF-004A-qianfan_glm_52-V5,LPB-CF-004A,qianfan_glm_52,V5,arbitrated,"[""judge_ernie_51""]",0.852,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CF-004A-qianfan_lite_baseline-V0,LPB-CF-004A,qianfan_lite_baseline,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.185,high,human_review,False,True,
RUN-LPB-CF-004A-qianfan_lite_baseline-V1,LPB-CF-004A,qianfan_lite_baseline,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.704,medium,preference,False,False,
RUN-LPB-CF-004A-qianfan_lite_baseline-V4,LPB-CF-004A,qianfan_lite_baseline,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.889,low,eval,False,False,
RUN-LPB-CF-004A-qianfan_lite_baseline-V3,LPB-CF-004A,qianfan_lite_baseline,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.815,low,sft,False,False,
RUN-LPB-CF-004A-qianfan_lite_baseline-V5,LPB-CF-004A,qianfan_lite_baseline,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.852,low,eval,False,False,
RUN-LPB-CF-004B-qianfan_ernie_51-V0,LPB-CF-004B,qianfan_ernie_51,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.231,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-CF-004B-qianfan_ernie_51-V1,LPB-CF-004B,qianfan_ernie_51,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.731,low,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-CF-004B-qianfan_ernie_51-V4,LPB-CF-004B,qianfan_ernie_51,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.808,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-CF-004B-qianfan_ernie_51-V3,LPB-CF-004B,qianfan_ernie_51,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.808,low,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-CF-004B-qianfan_ernie_51-V5,LPB-CF-004B,qianfan_ernie_51,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.885,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-CF-004B-qianfan_deepseek_v4_pro-V0,LPB-CF-004B,qianfan_deepseek_v4_pro,V0,arbitrated,"[""judge_ernie_51""]",0.231,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-CF-004B-qianfan_deepseek_v4_pro-V1,LPB-CF-004B,qianfan_deepseek_v4_pro,V1,arbitrated,"[""judge_ernie_51""]",0.731,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CF-004B-qianfan_deepseek_v4_pro-V4,LPB-CF-004B,qianfan_deepseek_v4_pro,V4,arbitrated,"[""judge_ernie_51""]",0.808,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CF-004B-qianfan_deepseek_v4_pro-V3,LPB-CF-004B,qianfan_deepseek_v4_pro,V3,arbitrated,"[""judge_ernie_51""]",0.808,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CF-004B-qianfan_deepseek_v4_pro-V5,LPB-CF-004B,qianfan_deepseek_v4_pro,V5,arbitrated,"[""judge_ernie_51""]",0.885,low,eval,True,False,single_primary_after_self_eval_exclusion
