sample_id,run_id,source_dataset,task_category,model_alias,version,main_error_type,error_tags,risk_level,data_route,route_reason,route_subtype,priority,reusable_as_gold_sample
LPB-HARD-009,RUN-LPB-HARD-009-qianfan_qwen35_27b-V3,legal_product_boundary_pilot_v1,case_analysis,qianfan_qwen35_27b,V3,missing_evidence_warning,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",medium,sft,Evidence-risk warning should become risk-control SFT material.,evidence_chain_unclear,P1,True
LPB-HARD-009,RUN-LPB-HARD-009-qianfan_qwen35_27b-V5,legal_product_boundary_pilot_v1,case_analysis,qianfan_qwen35_27b,V5,missing_facts,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first""}]",low,eval,Missing-facts awareness can be converted into intake/checklist training or held-out eval.,clarification_first,P2,True
LPB-HARD-009,RUN-LPB-HARD-009-qianfan_glm_52-V0,legal_product_boundary_pilot_v1,case_analysis,qianfan_glm_52,V0,needs_human_review,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""evidence_chain_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""premature_conclusion""}, {""coarse_error_tag"": ""needs_human_review"", ""error_subtype"": ""high_risk_or_low_score""}]",high,human_review,"High risk, low judge confidence, fabricated citation, or explicit review flag requires human calibration.",high_risk_or_low_score,P0,False
LPB-HARD-009,RUN-LPB-HARD-009-qianfan_glm_52-V1,legal_product_boundary_pilot_v1,case_analysis,qianfan_glm_52,V1,missing_evidence_warning,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",medium,sft,Evidence-risk warning should become risk-control SFT material.,evidence_chain_unclear,P1,True
LPB-HARD-009,RUN-LPB-HARD-009-qianfan_glm_52-V4,legal_product_boundary_pilot_v1,case_analysis,qianfan_glm_52,V4,unverified_basis,"[{""coarse_error_tag"": ""unverified_basis"", ""error_subtype"": ""grounding_boundary_check""}]",low,eval,Default route for diagnostic tracking.,grounding_boundary_check,P2,True
LPB-HARD-009,RUN-LPB-HARD-009-qianfan_glm_52-V3,legal_product_boundary_pilot_v1,case_analysis,qianfan_glm_52,V3,missing_evidence_warning,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",medium,sft,Evidence-risk warning should become risk-control SFT material.,evidence_chain_unclear,P1,True
LPB-HARD-009,RUN-LPB-HARD-009-qianfan_glm_52-V5,legal_product_boundary_pilot_v1,case_analysis,qianfan_glm_52,V5,missing_facts,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first""}]",low,eval,Missing-facts awareness can be converted into intake/checklist training or held-out eval.,clarification_first,P2,True
LPB-HARD-009,RUN-LPB-HARD-009-qianfan_lite_baseline-V0,legal_product_boundary_pilot_v1,case_analysis,qianfan_lite_baseline,V0,needs_human_review,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""evidence_chain_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""premature_conclusion""}, {""coarse_error_tag"": ""needs_human_review"", ""error_subtype"": ""high_risk_or_low_score""}]",high,human_review,"High risk, low judge confidence, fabricated citation, or explicit review flag requires human calibration.",high_risk_or_low_score,P0,False
LPB-HARD-009,RUN-LPB-HARD-009-qianfan_lite_baseline-V1,legal_product_boundary_pilot_v1,case_analysis,qianfan_lite_baseline,V1,missing_evidence_warning,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",medium,sft,Evidence-risk warning should become risk-control SFT material.,evidence_chain_unclear,P1,True
LPB-HARD-009,RUN-LPB-HARD-009-qianfan_lite_baseline-V4,legal_product_boundary_pilot_v1,case_analysis,qianfan_lite_baseline,V4,unverified_basis,"[{""coarse_error_tag"": ""unverified_basis"", ""error_subtype"": ""grounding_boundary_check""}]",low,eval,Default route for diagnostic tracking.,grounding_boundary_check,P2,True
LPB-HARD-009,RUN-LPB-HARD-009-qianfan_lite_baseline-V3,legal_product_boundary_pilot_v1,case_analysis,qianfan_lite_baseline,V3,missing_evidence_warning,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",medium,sft,Evidence-risk warning should become risk-control SFT material.,evidence_chain_unclear,P1,True
LPB-HARD-009,RUN-LPB-HARD-009-qianfan_lite_baseline-V5,legal_product_boundary_pilot_v1,case_analysis,qianfan_lite_baseline,V5,missing_facts,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first""}]",low,eval,Missing-facts awareness can be converted into intake/checklist training or held-out eval.,clarification_first,P2,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_ernie_51-V0,legal_product_boundary_pilot_v1,consultation,qianfan_ernie_51,V0,needs_human_review,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""evidence_chain_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""premature_conclusion""}, {""coarse_error_tag"": ""needs_human_review"", ""error_subtype"": ""high_risk_or_low_score""}]",high,human_review,"High risk, low judge confidence, fabricated citation, or explicit review flag requires human calibration.",high_risk_or_low_score,P0,False
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_ernie_51-V1,legal_product_boundary_pilot_v1,consultation,qianfan_ernie_51,V1,overclaim,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""structure_without_sufficient_caution""}]",medium,badcase,Overclaim behavior is useful for preference comparison or badcase regression.,structure_without_sufficient_caution,P1,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_ernie_51-V4,legal_product_boundary_pilot_v1,consultation,qianfan_ernie_51,V4,unverified_basis,"[{""coarse_error_tag"": ""unverified_basis"", ""error_subtype"": ""grounding_boundary_check""}]",low,eval,Default route for diagnostic tracking.,grounding_boundary_check,P2,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_ernie_51-V3,legal_product_boundary_pilot_v1,consultation,qianfan_ernie_51,V3,missing_evidence_warning,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",low,sft,Evidence-risk warning should become risk-control SFT material.,evidence_chain_unclear,P2,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_ernie_51-V5,legal_product_boundary_pilot_v1,consultation,qianfan_ernie_51,V5,missing_facts,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first""}]",low,eval,Missing-facts awareness can be converted into intake/checklist training or held-out eval.,clarification_first,P2,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_deepseek_v4_pro-V0,legal_product_boundary_pilot_v1,consultation,qianfan_deepseek_v4_pro,V0,needs_human_review,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""evidence_chain_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""premature_conclusion""}, {""coarse_error_tag"": ""needs_human_review"", ""error_subtype"": ""high_risk_or_low_score""}]",high,human_review,"High risk, low judge confidence, fabricated citation, or explicit review flag requires human calibration.",high_risk_or_low_score,P0,False
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_deepseek_v4_pro-V1,legal_product_boundary_pilot_v1,consultation,qianfan_deepseek_v4_pro,V1,overclaim,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""structure_without_sufficient_caution""}]",medium,badcase,Overclaim behavior is useful for preference comparison or badcase regression.,structure_without_sufficient_caution,P1,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_deepseek_v4_pro-V4,legal_product_boundary_pilot_v1,consultation,qianfan_deepseek_v4_pro,V4,unverified_basis,"[{""coarse_error_tag"": ""unverified_basis"", ""error_subtype"": ""grounding_boundary_check""}]",low,eval,Default route for diagnostic tracking.,grounding_boundary_check,P2,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_deepseek_v4_pro-V3,legal_product_boundary_pilot_v1,consultation,qianfan_deepseek_v4_pro,V3,missing_evidence_warning,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",low,sft,Evidence-risk warning should become risk-control SFT material.,evidence_chain_unclear,P2,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_deepseek_v4_pro-V5,legal_product_boundary_pilot_v1,consultation,qianfan_deepseek_v4_pro,V5,missing_facts,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first""}]",low,eval,Missing-facts awareness can be converted into intake/checklist training or held-out eval.,clarification_first,P2,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_qwen35_27b-V0,legal_product_boundary_pilot_v1,consultation,qianfan_qwen35_27b,V0,needs_human_review,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""evidence_chain_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""premature_conclusion""}, {""coarse_error_tag"": ""needs_human_review"", ""error_subtype"": ""high_risk_or_low_score""}]",high,human_review,"High risk, low judge confidence, fabricated citation, or explicit review flag requires human calibration.",high_risk_or_low_score,P0,False
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_qwen35_27b-V1,legal_product_boundary_pilot_v1,consultation,qianfan_qwen35_27b,V1,overclaim,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""structure_without_sufficient_caution""}]",medium,badcase,Overclaim behavior is useful for preference comparison or badcase regression.,structure_without_sufficient_caution,P1,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_qwen35_27b-V4,legal_product_boundary_pilot_v1,consultation,qianfan_qwen35_27b,V4,unverified_basis,"[{""coarse_error_tag"": ""unverified_basis"", ""error_subtype"": ""grounding_boundary_check""}]",low,eval,Default route for diagnostic tracking.,grounding_boundary_check,P2,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_qwen35_27b-V3,legal_product_boundary_pilot_v1,consultation,qianfan_qwen35_27b,V3,missing_evidence_warning,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",low,sft,Evidence-risk warning should become risk-control SFT material.,evidence_chain_unclear,P2,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_qwen35_27b-V5,legal_product_boundary_pilot_v1,consultation,qianfan_qwen35_27b,V5,missing_facts,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first""}]",low,eval,Missing-facts awareness can be converted into intake/checklist training or held-out eval.,clarification_first,P2,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_glm_52-V0,legal_product_boundary_pilot_v1,consultation,qianfan_glm_52,V0,needs_human_review,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""evidence_chain_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""premature_conclusion""}, {""coarse_error_tag"": ""needs_human_review"", ""error_subtype"": ""high_risk_or_low_score""}]",high,human_review,"High risk, low judge confidence, fabricated citation, or explicit review flag requires human calibration.",high_risk_or_low_score,P0,False
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_glm_52-V1,legal_product_boundary_pilot_v1,consultation,qianfan_glm_52,V1,overclaim,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""structure_without_sufficient_caution""}]",medium,badcase,Overclaim behavior is useful for preference comparison or badcase regression.,structure_without_sufficient_caution,P1,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_glm_52-V4,legal_product_boundary_pilot_v1,consultation,qianfan_glm_52,V4,unverified_basis,"[{""coarse_error_tag"": ""unverified_basis"", ""error_subtype"": ""grounding_boundary_check""}]",low,eval,Default route for diagnostic tracking.,grounding_boundary_check,P2,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_glm_52-V3,legal_product_boundary_pilot_v1,consultation,qianfan_glm_52,V3,missing_evidence_warning,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",low,sft,Evidence-risk warning should become risk-control SFT material.,evidence_chain_unclear,P2,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_glm_52-V5,legal_product_boundary_pilot_v1,consultation,qianfan_glm_52,V5,missing_facts,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first""}]",low,eval,Missing-facts awareness can be converted into intake/checklist training or held-out eval.,clarification_first,P2,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_lite_baseline-V0,legal_product_boundary_pilot_v1,consultation,qianfan_lite_baseline,V0,needs_human_review,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""evidence_chain_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""premature_conclusion""}, {""coarse_error_tag"": ""needs_human_review"", ""error_subtype"": ""high_risk_or_low_score""}]",high,human_review,"High risk, low judge confidence, fabricated citation, or explicit review flag requires human calibration.",high_risk_or_low_score,P0,False
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_lite_baseline-V1,legal_product_boundary_pilot_v1,consultation,qianfan_lite_baseline,V1,overclaim,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""structure_without_sufficient_caution""}]",medium,badcase,Overclaim behavior is useful for preference comparison or badcase regression.,structure_without_sufficient_caution,P1,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_lite_baseline-V4,legal_product_boundary_pilot_v1,consultation,qianfan_lite_baseline,V4,unverified_basis,"[{""coarse_error_tag"": ""unverified_basis"", ""error_subtype"": ""grounding_boundary_check""}]",low,eval,Default route for diagnostic tracking.,grounding_boundary_check,P2,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_lite_baseline-V3,legal_product_boundary_pilot_v1,consultation,qianfan_lite_baseline,V3,missing_evidence_warning,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",low,sft,Evidence-risk warning should become risk-control SFT material.,evidence_chain_unclear,P2,True
LPB-RISK-006,RUN-LPB-RISK-006-qianfan_lite_baseline-V5,legal_product_boundary_pilot_v1,consultation,qianfan_lite_baseline,V5,missing_facts,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first""}]",low,eval,Missing-facts awareness can be converted into intake/checklist training or held-out eval.,clarification_first,P2,True
LPB-RISK-007,RUN-LPB-RISK-007-qianfan_ernie_51-V0,legal_product_boundary_pilot_v1,document_drafting,qianfan_ernie_51,V0,needs_human_review,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""general_legal_risk""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""premature_conclusion""}, {""coarse_error_tag"": ""needs_human_review"", ""error_subtype"": ""high_risk_or_low_score""}]",high,human_review,"High risk, low judge confidence, fabricated citation, or explicit review flag requires human calibration.",high_risk_or_low_score,P0,False
LPB-RISK-007,RUN-LPB-RISK-007-qianfan_ernie_51-V1,legal_product_boundary_pilot_v1,document_drafting,qianfan_ernie_51,V1,overclaim,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""general_legal_risk""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""structure_without_sufficient_caution""}]",low,preference,Overclaim behavior is useful for preference comparison or badcase regression.,structure_without_sufficient_caution,P2,True
LPB-RISK-007,RUN-LPB-RISK-007-qianfan_ernie_51-V4,legal_product_boundary_pilot_v1,document_drafting,qianfan_ernie_51,V4,unverified_basis,"[{""coarse_error_tag"": ""unverified_basis"", ""error_subtype"": ""grounding_boundary_check""}]",low,eval,Default route for diagnostic tracking.,grounding_boundary_check,P2,True
LPB-RISK-007,RUN-LPB-RISK-007-qianfan_ernie_51-V3,legal_product_boundary_pilot_v1,document_drafting,qianfan_ernie_51,V3,missing_evidence_warning,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""general_legal_risk""}]",low,sft,Evidence-risk warning should become risk-control SFT material.,general_legal_risk,P2,True
LPB-RISK-007,RUN-LPB-RISK-007-qianfan_ernie_51-V5,legal_product_boundary_pilot_v1,document_drafting,qianfan_ernie_51,V5,missing_facts,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first""}]",low,eval,Missing-facts awareness can be converted into intake/checklist training or held-out eval.,clarification_first,P2,True
LPB-RISK-007,RUN-LPB-RISK-007-qianfan_deepseek_v4_pro-V0,legal_product_boundary_pilot_v1,document_drafting,qianfan_deepseek_v4_pro,V0,needs_human_review,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""general_legal_risk""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""premature_conclusion""}, {""coarse_error_tag"": ""needs_human_review"", ""error_subtype"": ""high_risk_or_low_score""}]",high,human_review,"High risk, low judge confidence, fabricated citation, or explicit review flag requires human calibration.",high_risk_or_low_score,P0,False
